gene_id	Tamaulipas-pistils-0hr-25C-R1_	Tamaulipas-pistils-0hr-25C-R2_	Tamaulipas-pistils-3hr-25C-R1_	Tamaulipas-pistils-3hr-25C-R2_	Tamaulipas-pistils-3hr-37C-R1_	Tamaulipas-pistils-3hr-37C-R2_	Tamaulipas-pistils-8hr-25C-R1_	Tamaulipas-pistils-8hr-25C-R2_	Tamaulipas-pistils-8hr-37C-R1_	Tamaulipas-pistils-8hr-37C-R2_
Solyc02g089760.3.1	6.508854	5.919784	3.670944	5.021623	5.714250	5.630115	4.748996	4.655457	9.251128	7.953392
Solyc02g089780.3.1	0.250959	0.053390	0.018874	0.038789	0.085830	0.126309	0.074701	0.054519	0.000000	0.055970
Solyc02g089790.4.1	1.213461	0.897985	1.192870	1.053670	1.643160	1.288526	1.229084	1.158845	2.606443	1.912804
Solyc02g089800.3.1	16.276956	19.003995	15.419339	15.498605	33.035714	31.934989	20.424986	18.088322	34.719564	30.304178
Solyc02g089810.3.1	9.082917	9.951785	7.731071	7.755837	11.789671	10.701660	7.493858	8.834373	14.557770	10.984545
Solyc02g089820.4.1	173.630346	220.033075	142.059301	157.553835	122.393231	103.530592	133.977045	126.717561	96.984767	104.738023
Solyc02g089830.2.1	0.000000	0.000000	0.000000	0.132504	0.000000	0.284475	0.000000	0.000000	0.000000	0.147109
Solyc02g089840.3.1	9.645042	7.312357	12.320202	14.155569	20.064239	21.408807	27.786137	11.034812	28.743963	18.685247
Solyc02g089850.3.1	26.211604	27.558476	30.806043	27.726977	60.439239	43.680976	53.997250	32.690747	69.353889	56.719506
Solyc02g089860.1.1	0.067209	0.288271	1.041801	0.310157	2.712222	2.406232	0.527964	0.823525	1.819680	3.731671
Solyc02g089870.3.1	35.414025	23.555526	41.252466	31.370049	67.069678	51.310181	53.148040	38.892586	62.649610	53.412527
Solyc02g089880.4.1	0.135175	0.296376	0.030435	0.185319	0.449102	0.458618	0.519266	0.261587	1.501883	1.053940
Solyc02g089890.4.1	1.236369	1.282705	1.997071	1.718639	2.821111	1.959853	8.545291	1.515796	2.446297	1.600748
Solyc02g089900.1.1	10.906669	6.560080	3.953618	3.573075	18.082355	55.023999	4.092890	2.998508	10.976695	31.338123
Solyc02g089910.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g089920.1.1	0.085057	0.060503	0.067132	0.014601	0.099587	0.201230	0.116945	0.124023	0.251866	0.239389
Solyc02g089930.4.1	35.557657	47.212203	26.853510	30.057097	51.669561	52.555186	27.909012	38.829747	50.692842	48.752096
Solyc02g089940.4.1	1.837440	2.842792	0.917740	1.321688	3.281340	2.765548	1.525526	1.346416	3.037459	2.918188
Solyc02g089950.2.1	1.665807	2.118711	2.135994	1.982828	3.429911	5.092962	2.425179	2.530574	4.888649	4.742113
Solyc02g089960.3.1	3.720799	2.037784	2.859101	1.958705	2.616563	1.692662	2.355621	2.948333	2.005984	1.381156
Solyc02g089970.3.1	6.417791	6.262904	5.443175	5.006316	8.125377	7.451892	6.457762	5.964710	13.374235	11.104182
Solyc02g089980.3.1	3.499610	5.801181	2.325939	3.632753	2.794807	4.197332	4.139114	6.081059	6.932766	4.568737
Solyc02g089990.1.1	8.248470	10.327243	5.947518	10.799529	20.540232	14.305782	9.967079	12.596048	20.245101	25.260343
Solyc02g090000.3.1	9.454333	9.669482	12.828716	9.349080	23.154528	18.165141	17.581038	12.470720	26.807774	17.311676
Solyc02g090010.3.1	123.146173	141.328290	92.637054	116.019244	126.492365	164.081484	122.759643	144.145330	129.174864	157.043532
Solyc02g090020.4.1	5.641836	7.286694	8.128197	10.056800	11.194255	12.372538	11.539536	16.593185	19.222616	18.592256
Solyc02g090030.2.1	63.329166	74.993456	77.332584	67.297633	96.312928	64.370821	109.105053	75.975064	109.223161	76.438866
Solyc02g090040.2.1	0.110756	0.000000	0.000000	0.506096	0.334317	0.954450	0.456491	0.404908	0.767836	1.404051
Solyc02g090045.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.085227	0.000000	0.000000	0.000000	0.074618
Solyc02g090060.1.1	0.000000	0.000000	0.000000	3.053138	2.901201	0.000000	0.000000	0.000000	0.000000	9.902081
Solyc02g090070.3.1	8.595826	9.993777	4.680326	7.362819	4.375933	7.343706	6.562248	8.210125	7.623392	8.520909
Solyc02g090080.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.560629	0.000000	0.693143	0.000000
Solyc02g090090.3.1	32.771031	37.715427	27.123994	29.027612	31.622919	27.321715	34.444121	27.302723	32.484071	26.520508
Solyc02g090100.1.1	23.122366	36.122701	9.181189	23.213942	12.258605	16.385454	13.568540	13.659921	17.151924	16.257962
Solyc02g090110.3.1	202.913813	197.397491	82.865778	60.123978	43.016246	30.714583	71.201489	64.404380	30.664014	30.926125
Solyc02g090120.1.1	26.447260	29.955345	2.161538	3.405008	20.044662	31.127593	17.884563	17.892853	4.790382	13.988787
Solyc02g090130.4.1	4.713530	5.469631	5.950197	5.097802	17.659998	14.401446	6.881044	7.188647	21.016423	13.455674
Solyc02g090150.1.1	0.335699	1.405723	0.341010	2.114862	0.647397	0.369333	0.206348	1.330338	0.347740	0.211765
Solyc02g090160.3.1	5.988077	8.434488	4.495749	5.142490	5.308765	7.507032	5.781602	6.958087	9.468185	7.984424
Solyc02g090170.3.1	1.522431	2.416142	0.928084	2.272733	0.110078	0.172279	2.470717	3.045729	0.619689	0.376946
Solyc02g090180.3.1	0.432846	0.515157	0.197054	0.139539	0.388556	0.476722	0.191550	0.394023	1.362298	1.222302
Solyc02g090190.1.1	5.948326	7.327957	5.020663	5.504493	8.609406	12.833319	6.587050	7.181949	14.721163	12.299027
Solyc02g090200.3.1	4.988522	5.762809	2.459518	3.490343	5.158725	4.652149	2.793083	2.906146	6.690921	6.195069
Solyc02g090210.3.1	6.490190	3.312051	12.166864	16.965899	16.841489	15.790269	12.487375	15.785506	39.844842	7.431805
Solyc02g090220.3.1	0.000000	0.190104	0.000000	0.000000	0.000000	0.045811	0.064861	0.000000	0.053280	0.000000
Solyc02g090230.4.1	6.078234	4.511969	6.036983	5.143031	6.572726	6.129449	4.911526	4.798622	8.680973	6.812036
Solyc02g090240.4.1	0.129742	0.231751	0.148496	0.225915	0.122504	0.458693	0.061987	0.139122	0.603958	0.398511
Solyc02g090260.3.1	0.769194	0.700357	0.419414	0.700103	1.013201	1.435468	0.827996	1.282851	1.536400	1.120052
Solyc02g090290.3.1	0.014724	0.000000	0.000000	0.049396	0.030464	0.019695	0.077251	0.000000	0.025999	0.000000
Solyc02g090300.3.1	0.107783	0.054082	0.024214	0.105448	0.272971	0.291788	0.081058	0.110305	0.326188	0.206970
Solyc02g090310.1.1	0.211780	0.043735	0.066937	0.255061	0.083282	0.000000	2.107209	0.228432	0.981968	0.047505
Solyc02g090330.3.1	0.656514	0.786065	0.743029	1.428850	1.176137	1.727225	0.900147	2.024747	1.763070	2.209799
Solyc02g090340.2.1	0.082522	0.018645	0.025928	0.018140	0.033859	0.351349	0.068924	0.000000	0.000000	0.058765
Solyc02g090350.4.1	66.745580	33.215832	62.601327	34.226411	28.966321	37.039046	56.263080	52.936362	30.452142	21.150568
Solyc02g090360.3.1	1.474419	0.977467	1.001010	0.735940	1.337605	5.774458	0.710391	0.821756	2.137434	5.941108
Solyc02g090370.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090380.4.1	0.284607	0.294351	0.474550	0.394020	0.491119	1.134805	0.210312	0.355981	0.562378	0.866436
Solyc02g090390.4.1	26.079639	26.348890	46.089328	32.931016	94.797452	77.481632	78.407795	94.505752	131.245400	101.559869
Solyc02g090393.1.1	0.318347	0.219099	0.000000	0.441328	0.534784	0.150968	0.216584	0.240565	0.186602	0.000000
Solyc02g090397.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090400.4.1	3.103662	6.723255	2.782279	3.524949	5.482276	5.686477	4.857956	4.187927	8.956491	8.015324
Solyc02g090410.4.1	0.276473	0.000000	0.236491	0.000000	0.107656	0.000000	0.294294	0.000000	0.044190	0.000000
Solyc02g090420.2.1	10.927732	15.732411	6.003158	11.894042	14.850391	21.057536	7.697059	9.897368	21.973169	21.916888
Solyc02g090430.3.1	0.911452	2.181251	0.461213	2.114229	1.697673	0.867920	0.735746	1.868075	0.903526	0.727620
Solyc02g090440.3.1	5.340806	5.813442	4.482618	4.970337	6.248741	6.846364	4.312931	5.565343	4.920310	7.443815
Solyc02g090450.3.1	0.000000	0.000000	0.000000	0.000000	0.022905	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090460.2.1	25.424684	49.703547	18.440342	27.205680	36.158099	23.394231	27.512477	35.755590	20.645142	29.178748
Solyc02g090470.4.1	0.342402	0.334545	0.153598	0.766045	0.326870	0.462496	0.434968	0.345235	0.301680	0.000000
Solyc02g090480.4.1	0.597295	0.697949	0.338627	0.689395	0.232251	0.438362	0.538787	0.322741	0.354093	0.401954
Solyc02g090490.3.1	7.699107	9.651754	9.168820	7.019099	13.464196	10.015576	9.887065	11.475306	5.472934	9.532624
Solyc02g090500.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.416407	0.000000	0.000000	0.000000	0.073085
Solyc02g090510.3.1	2.032906	3.654134	2.740467	3.352269	4.884733	6.207500	3.838928	3.916732	8.065631	5.307455
Solyc02g090530.4.1	27.012247	25.297289	25.576700	28.630555	26.438258	28.993565	29.209163	32.890617	25.804161	26.761187
Solyc02g090540.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090545.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090550.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090560.3.1	0.008842	0.000000	0.000000	0.008954	0.000000	0.011271	0.000000	0.009518	0.062991	0.000000
Solyc02g090570.4.1	8.946905	7.405155	9.621938	7.643161	12.726740	12.070922	8.819853	8.995478	14.477618	9.666051
Solyc02g090580.3.1	1.598122	3.114404	3.886509	3.660077	4.016248	6.882800	5.028715	6.211879	4.744673	4.655797
Solyc02g090590.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090600.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090610.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090620.3.1	2.053604	2.178617	1.342596	1.605781	1.790033	4.355505	2.052701	1.598313	2.336210	1.547244
Solyc02g090630.4.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036859	0.028883	0.056731
Solyc02g090640.4.1	0.062954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083613
Solyc02g090643.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090647.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.182767	0.251909	0.000000	0.000000	0.000000
Solyc02g090650.4.1	13.088557	14.821796	13.028844	12.749580	22.428961	22.543749	15.516132	14.022410	22.083920	19.109838
Solyc02g090660.3.1	0.073407	0.000000	0.000000	0.000000	0.035940	0.047637	0.148811	0.038885	0.131176	0.000000
Solyc02g090670.3.1	10.599183	11.088897	11.229476	12.733061	16.485441	16.916728	13.320819	15.330967	22.281057	20.641408
Solyc02g090680.3.1	1.647679	2.669156	4.286415	4.720404	11.192827	16.521802	4.695581	7.219098	15.030854	17.045252
Solyc02g090690.3.1	1.235587	0.861767	1.302841	1.165980	7.170462	10.017244	1.084624	1.221572	11.275169	9.513453
Solyc02g090700.2.1	0.179070	0.000000	0.552760	0.184195	0.714142	4.121247	0.000000	0.201263	3.039352	0.635413
Solyc02g090710.3.1	20.290529	24.510688	19.977341	26.081019	35.199803	36.042899	20.330417	24.762134	31.966577	33.148737
Solyc02g090720.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090730.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070849	0.000000	0.000000
Solyc02g090740.3.1	1.267298	1.465182	1.148556	0.987552	2.474538	1.193811	0.952203	1.042995	1.598807	1.428970
Solyc02g090750.4.1	6.844521	7.587708	5.543390	6.090274	10.101228	11.376997	5.902827	7.752520	11.834007	12.084407
Solyc02g090760.4.1	13.198260	14.486879	13.690310	12.006882	20.864943	21.005002	14.690479	14.386121	25.936652	17.652180
Solyc02g090770.1.1	0.165315	0.131109	0.000000	0.137889	0.579989	2.136769	0.174315	0.000000	0.096271	0.000000
Solyc02g090780.1.1	0.052378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014609	0.000000	0.000000
Solyc02g090790.1.1	0.000000	0.000000	0.000000	0.000000	0.048805	0.068883	0.000000	0.000000	0.000000	0.000000
Solyc02g090800.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090810.4.1	14.985759	14.156850	14.155079	18.309316	16.121039	16.737088	24.588924	32.009506	18.317789	19.976374
Solyc02g090820.3.1	161.314057	182.203630	108.528184	119.384444	164.104438	186.003536	119.362402	177.774146	175.327437	178.469177
Solyc02g090840.3.1	129.901350	157.133602	133.566759	142.166838	306.533470	261.012298	174.830197	168.809710	426.401888	360.818401
Solyc02g090850.3.1	94.115086	82.992602	90.029622	87.888358	62.795116	54.880265	94.186419	115.870570	59.305283	68.909261
Solyc02g090860.3.1	54.497416	47.766237	50.069869	50.673920	53.518543	50.921258	47.996015	53.246762	50.210337	49.783718
Solyc02g090870.1.1	10.067415	16.737458	14.863504	15.462465	27.922205	40.486695	11.232444	20.564527	25.888136	26.145993
Solyc02g090890.4.1	75.434977	86.866919	57.070602	65.775341	61.937799	106.507990	45.872116	57.718110	61.740810	49.652068
Solyc02g090900.3.1	1.367127	3.095488	0.478131	1.317391	0.413232	1.653275	1.127810	1.201707	1.610188	1.293759
Solyc02g090910.3.1	48.236151	54.257140	48.076245	57.062521	80.570912	85.770870	53.377674	66.422013	68.973078	79.938533
Solyc02g090920.2.1	0.224215	0.060071	0.029434	0.019373	0.037392	0.024266	0.019252	0.000000	0.000000	0.000000
Solyc02g090930.3.1	0.405160	0.438426	0.246403	0.156278	0.266561	0.219357	0.270867	0.333533	0.110922	0.361416
Solyc02g090940.3.1	0.743664	0.934385	0.313950	0.392577	0.208129	0.463714	0.168532	0.174967	0.413095	0.343603
Solyc02g090950.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g090960.1.1	3.309271	5.417991	5.586853	11.187071	3.235894	5.265717	4.094740	2.387305	3.805127	1.856415
Solyc02g090970.1.1	46.779266	52.903694	51.168962	41.122986	80.523723	88.431854	58.536060	35.389317	51.190798	71.766155
Solyc02g090980.1.1	4.388024	4.882223	5.131874	4.187937	7.326809	7.715589	5.026514	3.405888	6.957867	10.331617
Solyc02g090990.1.1	1.110826	0.755844	1.336868	1.021538	5.785627	9.389673	0.788693	1.100404	3.996435	6.673694
Solyc02g091000.4.1	0.000000	0.000000	0.034737	0.100329	0.114183	0.090740	0.046265	0.000000	0.078139	0.108287
Solyc02g091010.1.1	0.114760	0.544696	0.531321	0.568026	0.481540	0.688613	1.328556	1.519845	1.387114	1.414583
Solyc02g091020.3.1	0.087957	0.128918	0.155662	0.162646	0.149236	0.103566	0.162208	0.183049	0.155291	0.106918
Solyc02g091030.4.1	24.496501	21.784113	23.687078	20.643508	30.411899	21.427904	22.259412	24.530105	38.145239	23.702846
Solyc02g091050.3.1	0.031393	0.000000	0.000000	0.017575	0.000000	0.000000	0.065864	0.000000	0.000000	0.018880
Solyc02g091060.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091070.3.1	0.017189	0.133355	0.000000	0.129894	0.000000	0.000000	0.053654	0.058724	0.000000	0.040195
Solyc02g091080.2.1	1.222530	1.195645	1.204128	0.841731	4.975785	3.198920	1.107352	1.205076	3.219425	3.126387
Solyc02g091090.4.1	10.511810	12.487684	10.078693	13.145502	21.020768	22.472061	12.067449	16.179198	19.088929	24.146295
Solyc02g091100.3.1	30.472862	34.862363	30.834643	34.212607	37.009868	38.809057	40.280094	35.665506	40.639182	37.329728
Solyc02g091110.3.1	5.258645	5.260147	4.492972	6.409918	10.670090	10.772233	7.259700	7.047046	14.511076	13.549789
Solyc02g091120.4.1	8.406518	9.117590	8.128915	6.104600	7.462204	6.413305	7.776132	7.089904	6.616601	5.550057
Solyc02g091130.3.1	1.100807	1.934214	3.731877	19.492624	5.097132	3.014406	4.233827	4.275779	3.237499	4.756123
Solyc02g091140.3.1	0.212402	0.299419	0.503645	0.486624	0.335297	0.114043	0.908156	1.535396	0.535414	1.247052
Solyc02g091150.3.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091160.4.1	1.558067	1.445304	0.559930	1.262443	1.320691	1.325022	1.073951	1.789455	1.672829	0.642501
Solyc02g091170.4.1	1.402253	2.422808	2.378686	2.087937	1.800358	1.332252	2.108561	2.162215	2.309891	2.243476
Solyc02g091180.1.1	4.409180	6.111615	1.085953	2.658187	48.126741	60.188991	19.407167	2.141694	43.099608	54.900601
Solyc02g091190.4.1	39.126570	42.147873	37.366472	41.303556	68.306482	61.338058	41.148561	47.078914	64.090208	71.645109
Solyc02g091193.1.1	89.806077	87.221260	53.122861	40.435498	43.094337	46.216372	76.696860	35.969872	12.175227	30.833694
Solyc02g091197.1.1	11.401708	7.719444	11.223786	4.833133	8.397446	19.300470	10.665373	7.819899	15.169543	7.452110
Solyc02g091210.1.1	57.930877	73.046720	66.198079	39.585965	64.403591	61.742719	60.621787	38.579866	66.959190	35.692204
Solyc02g091220.1.1	21.167271	23.502748	27.445147	19.817192	59.307004	65.985538	36.067193	20.872395	69.016448	38.533482
Solyc02g091230.4.1	0.323163	0.298684	0.046113	0.328490	0.090399	0.360559	0.214504	0.242416	0.051778	0.142553
Solyc02g091240.1.1	6.565065	10.958131	8.068277	9.404657	25.480502	33.774217	12.267547	15.720870	33.437403	32.476086
Solyc02g091250.1.1	1.309769	1.650029	2.629469	0.839274	2.477430	6.500672	3.201034	1.363630	2.005973	5.076825
Solyc02g091260.1.1	0.000000	0.219719	0.167619	0.000000	0.000000	0.000000	1.311535	0.590074	0.000000	0.000000
Solyc02g091270.3.1	17.909207	16.042136	18.444596	18.410845	31.778338	29.117440	20.382522	21.103323	25.187616	27.054473
Solyc02g091280.3.1	26.906772	34.473939	31.624639	33.817640	41.857952	40.822137	36.206449	38.134316	53.692019	50.451113
Solyc02g091290.3.1	2.233655	2.284668	2.558002	3.043765	2.135647	2.305349	3.578334	3.554372	4.327792	3.138906
Solyc02g091300.3.1	0.163466	0.254726	0.085915	0.148968	0.150520	0.068382	0.316190	0.381897	0.190369	0.341196
Solyc02g091310.2.1	0.000000	0.027551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091320.4.1	5.579184	4.619043	6.745566	5.370725	9.977961	9.139695	7.671515	5.554529	7.646860	9.643255
Solyc02g091330.4.1	11.362248	16.777549	10.126334	10.493614	22.451473	25.690081	10.240674	11.301670	24.708995	19.557428
Solyc02g091340.4.1	20.500515	26.548063	16.689324	21.682517	10.569695	8.887408	19.013876	22.777590	9.221824	6.233804
Solyc02g091350.4.1	1.274606	2.056681	0.758320	1.059092	3.478938	3.310512	2.699767	2.260738	4.584559	3.203981
Solyc02g091360.1.1	12.259608	16.658775	18.462789	14.495700	46.346169	29.457746	19.311008	14.727288	49.005401	30.443685
Solyc02g091370.2.1	1.216151	2.042404	1.562724	2.503479	1.735665	0.749833	2.558956	2.410073	2.338234	1.164249
Solyc02g091380.1.1	10.514201	22.281530	5.495517	11.389567	1.045478	1.763818	5.104351	9.993298	3.550394	0.999212
Solyc02g091390.3.1	0.298291	0.493828	0.000000	0.508833	0.000000	0.000000	1.522418	0.000000	1.554203	0.000000
Solyc02g091400.1.1	0.000000	0.000000	0.000000	0.108556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091410.3.1	8.756213	9.211906	8.994567	8.657658	16.957935	16.577406	11.589740	10.102902	22.381158	15.618445
Solyc02g091420.3.1	4.228105	12.075132	6.926195	64.248988	12.539773	2.084620	11.065063	22.882223	5.440421	10.941564
Solyc02g091430.4.1	2.990210	3.632523	6.082615	3.641260	11.568218	7.818337	19.648021	5.735843	11.235290	6.441901
Solyc02g091440.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091450.2.1	0.000000	0.083091	0.000000	0.166918	0.000000	0.151227	0.000000	0.132549	0.000000	0.180558
Solyc02g091460.3.1	6.878587	8.029096	5.751758	7.890712	8.078540	8.668232	7.279078	7.576717	13.349561	9.702743
Solyc02g091470.3.1	2.849063	5.447807	4.153459	4.757380	6.994011	9.268989	5.054984	5.222352	12.605180	8.116258
Solyc02g091480.1.1	0.741876	13.142997	5.696570	18.629317	7.112622	2.047651	1.523072	6.568823	6.354588	4.097413
Solyc02g091490.4.1	18.081652	22.378437	19.298211	19.900116	19.336776	20.256905	19.216585	17.839712	21.519645	19.595562
Solyc02g091500.1.1	40.097991	41.664042	20.581085	16.389139	129.507345	227.976358	56.582200	19.491350	96.346608	212.065903
Solyc02g091510.3.1	56.203175	60.865947	53.336622	51.012921	68.484149	68.400323	66.022608	58.097456	82.356974	75.031417
Solyc02g091520.3.1	65.346411	88.788604	60.485631	66.092873	68.889298	66.114778	66.621226	71.278867	76.342932	68.985215
Solyc02g091530.4.1	3.368181	4.748660	2.902721	4.334669	3.385589	3.014203	4.380357	4.674962	5.221996	4.064524
Solyc02g091535.1.1	0.000000	0.435833	0.000000	0.292751	0.066288	0.277128	0.473255	0.155946	0.000000	0.000000
Solyc02g091550.2.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc02g091560.3.1	15.874768	18.769544	11.518311	17.267936	11.261831	16.349560	13.715045	16.650018	19.385255	14.143765
Solyc02g091570.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080616	0.027499	0.000000	0.000000
Solyc02g091580.4.1	21.813154	24.502071	18.677017	17.580777	15.179030	15.119249	15.738745	15.967403	19.101926	13.957657
Solyc02g091590.4.1	0.000000	0.008422	0.000000	0.000000	0.115582	0.078788	0.046882	0.017083	0.252767	0.052536
